;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18;lug-18
18;22:18;3,53;2,35;1,86;2,3;0,54;2,5;3,92;0,34;2,94;2,7;2,45;6,96;3,43;5,59;4,75;0,1;0,10;0,83;1,23
18;22:24;3,58;2,5;1,96;2,4;0,69;2,4;3,77;0,34;2,84;2,65;2,55;7,01;3,38;5,69;4,66;0,1;0,10;1,37;1,13
18;22:30;3,48;2,6;1,96;2,6;0,59;2,5;3,82;0,34;2,7;2,65;2,6;6,86;3,38;5,54;4,51;0,1;0,10;0,93;1,23
18;22:36;3,48;2,6;2,01;2,79;0,49;2,55;3,92;0,34;2,5;2,7;2,4;6,72;3,43;5,54;4,51;0,1;0,10;0,83;1,13
18;22:42;3,33;2,65;1,91;2,7;0,49;2,45;4,12;0,39;2,35;2,6;2,4;6,76;3,48;5,69;4,61;0,1;0,10;0,69;1,13
18;22:48;3,38;2,7;1,86;2,55;0,54;2,4;4,22;0,44;2,35;2,55;2,5;6,67;3,53;5,54;4,71;0,1;0,10;0,44;1,32
18;22:54;3,43;2,7;1,76;2,4;0,49;2,45;4,22;0,44;2,84;2,6;2,79;6,62;3,43;5,44;4,66;0,1;0,10;0,64;1,42
18;23:00;3,33;2,7;1,76;2,25;0,39;2,5;4,22;0,44;3,04;2,55;2,75;6,62;3,48;5,49;4,56;0,1;0,10;0,78;1,27
18;23:06;3,33;2,7;2,01;2,5;0,39;2,4;4,22;0,49;2,99;2,65;2,84;6,57;3,43;5,54;4,61;0,1;0,10;0,78;1,32
18;23:12;3,53;2,75;1,91;2,79;0,39;2,35;4,02;0,49;2,94;2,6;2,84;6,62;3,53;5,64;4,71;0,1;0,10;0,88;1,27
18;23:18;3,28;2,55;1,76;2,84;0,49;2,45;4,07;0,44;2,7;2,65;2,84;6,67;3,48;5,64;4,66;0,78;0,10;0,88;1,23
18;23:24;3,24;2,55;1,86;2,7;0,44;2,4;4,17;0,54;2,55;2,75;2,79;6,67;3,53;5,59;4,66;2,06;0,10;0,93;1,18
18;23:30;3,14;2,35;1,76;2,55;0,54;2,5;4,17;0,39;2,5;2,7;2,75;6,76;3,48;5,59;4,66;2,06;0,10;0,88;1,18
18;23:36;3,38;2,65;1,86;2,5;0,54;2,55;4,26;0,49;2,35;2,35;2,65;6,72;3,58;5,49;4,75;2,06;0,10;0,93;1,32
18;23:42;3,24;2,3;1,81;2,5;0,49;2,6;4,31;0,44;2,4;2,16;2,7;6,67;3,48;5,59;4,85;2,06;0,10;0,98;1,27
18;23:48;3,19;2,06;1,91;2,35;0,59;2,65;4,41;0,44;2,89;2,25;2,55;6,67;3,58;5,59;4,85;2,25;0,10;1,08;1,27
18;23:54;3,28;2,21;1,81;2,4;0,64;2,5;4,41;0,44;3,14;2,4;2,55;6,67;3,58;5,69;4,85;2,3;0,10;1,13;1,47
19;00:00;3,28;2,45;1,86;2,3;0,64;2,5;4,41;0,49;3,14;2,65;2,6;6,72;3,58;5,69;4,9;2,3;0,10;1,23;1,52
19;00:06;3,09;2,55;1,76;2,6;0,64;2,65;4,36;0,39;3,09;2,7;2,65;6,57;3,43;5,74;5;2,45;0,10;1,37;1,42
19;00:12;3,09;2,6;1,72;2,84;0,69;2,7;4,31;0,34;2,79;2,75;2,65;6,62;3,48;5,88;5,1;2,65;0,10;1,52;1,47
19;00:18;3,09;2,7;1,72;2,94;0,69;2,65;4,46;0,39;2,7;2,55;2,65;6,62;3,48;5,93;5,15;2,7;0,10;1,62;1,62
19;00:24;3,04;2,75;1,67;3,04;0,78;2,7;4,46;0,34;2,7;2,16;2,7;6,67;3,53;6,03;5,2;2,7;0,10;1,76;1,47
19;00:30;3,04;2,4;1,76;2,94;0,74;2,7;4,51;0,34;2,6;1,91;2,75;6,67;3,53;6,13;5,25;2,84;0,10;1,91;1,62
19;00:36;3,09;2,3;1,72;2,89;0,74;2,7;4,46;0,34;2,55;2,06;2,75;6,67;3,63;6,13;5,15;2,75;0,10;1,96;1,62
19;00:42;2,99;2,6;1,76;2,84;0,83;2,65;4,51;0,34;2,6;2,4;2,6;6,62;3,48;5,93;5,15;2,75;0,10;1,96;1,67
19;00:48;2,94;2,55;1,76;2,79;0,78;2,6;4,46;0,39;2,55;2,7;2,55;6,67;3,63;6,03;5,25;2,84;0,10;2,06;1,72
19;00:54;2,99;2,5;1,72;2,79;0,93;2,35;4,51;0,44;2,4;2,84;2,65;6,72;3,68;5,98;5,29;2,89;0,10;2,35;1,76
19;01:00;2,99;2,5;1,76;2,75;0,93;2,4;4,56;0,39;2,4;2,75;2,7;6,76;3,58;6,03;5,34;2,99;0,10;2,3;1,76
19;01:06;2,89;2,5;1,57;2,75;1,08;2,65;4,66;0,49;2,4;2,45;2,79;6,81;3,63;6,08;5,49;2,99;0,10;2,21;1,62
19;01:12;2,84;2,5;1,57;2,6;1,03;2,84;4,61;0,49;2,3;2,16;2,79;6,81;3,53;6,18;5,54;3,04;0,10;2,16;1,47
19;01:18;2,84;2,65;1,08;2,65;1,08;2,7;4,71;0,44;2,7;3,24;2,75;6,72;3,58;6,32;5,59;3,04;0,10;1,96;1,42
19;01:24;2,84;2,6;1,27;2,7;1,27;2,6;4,71;0,44;3,19;2,4;2,7;6,76;3,53;6,42;5,49;3,24;0,10;1,96;1,47
19;01:30;2,94;2,6;1,32;2,65;1,03;2,4;4,71;0,44;3,28;2,25;2,79;6,76;3,63;6,42;5,49;2,45;0,10;1,96;1,47
19;01:36;2,89;2,55;1,32;2,7;1,18;2,35;4,75;0,39;3,24;2,45;2,79;6,76;3,63;6,52;5,49;1,52;0,10;1,91;1,47
19;01:42;2,84;2,65;1,62;2,7;1,08;2,55;4,8;0,39;3,14;2,75;2,79;6,72;3,63;6,62;5,49;1,03;0,10;1,96;1,47
19;01:48;2,79;2,55;1,47;2,75;1,23;2,7;4,75;0,39;3,04;2,89;2,84;6,72;3,73;6,42;4,95;0,78;0,10;2,01;1,52
19;01:54;2,7;2,6;1,52;2,79;1,42;2,89;4,8;0,39;2,99;2,84;2,7;6,76;3,68;6,47;5,2;0,59;0,10;2,11;1,57
19;02:00;2,7;2,65;1,47;2,84;1,37;2,99;4,85;0,39;2,99;2,6;2,7;6,72;3,68;6,52;4,95;0,64;0,10;2,16;1,62
19;02:06;2,7;2,6;1,37;2,89;1,37;2,94;4,9;0,39;2,99;2,45;2,7;6,81;3,68;6,57;4,71;0,54;0,10;2,21;1,52
19;02:12;2,75;2,7;1,47;2,84;1,27;2,94;4,8;0,34;2,84;2,45;2,75;6,76;3,68;6,52;4,85;0,64;0,10;2,21;1,57
19;02:18;2,79;2,4;1,37;2,89;1,23;2,79;4,71;0,39;2,79;2,99;2,75;7,01;3,63;6,57;5,2;0,69;0,10;2,16;1,52
19;02:24;2,7;2,35;1,32;2,94;1,18;2,65;4,8;0,44;2,84;2,75;2,79;6,96;3,58;6,57;5,49;0,54;0,10;2,01;1,76
19;02:30;2,79;2,4;1,32;2,99;1,23;2,6;4,8;0,44;2,84;2,79;2,79;7,21;3,63;6,62;5,39;0,44;0,10;1,91;1,72
19;02:36;2,75;2,45;1,42;2,99;1,37;2,55;4,9;0,49;2,75;2,65;2,84;7,16;3,63;6,67;5,34;0,29;0,10;1,91;1,62
19;02:42;2,7;2,45;1,32;3,04;1,32;2,5;4,85;0,44;2,79;2,45;2,84;7,3;3,73;6,76;5,29;0,25;0,10;1,96;1,91
19;02:48;2,65;2,5;1,27;2,84;1,23;2,5;4,85;0,39;2,84;2,4;2,84;7,11;3,77;6,76;5,15;0,2;0,10;2,11;1,67
19;02:54;2,7;2,45;1,32;2,99;1,32;2,5;4,95;0,39;2,89;2,25;2,79;7,55;3,68;6,86;4,95;0,2;0,10;2,11;1,57
19;03:00;2,7;2,45;1,27;3,09;1,57;2,45;4,95;0,39;2,94;2,45;2,89;7,25;3,77;6,96;4,71;0,2;0,10;2,16;1,57
19;03:06;2,7;2,6;1,18;3,14;1,57;2,35;4,95;0,39;2,94;2,89;2,84;7,3;3,77;7,06;4,51;0,2;0,10;2,06;1,57
19;03:12;2,65;2,55;1,32;3,14;1,57;2,4;5;0,44;2,94;3,14;2,84;7,16;3,73;6,96;4,36;0,15;0,10;2,06;1,62
19;03:18;2,6;2,5;1,32;3,19;1,62;2,65;4,95;0,44;2,94;3,04;2,94;7,06;3,53;6,91;4,17;0,15;0,10;2,06;1,86
19;03:24;2,6;2,5;1,18;3,24;1,42;2,6;5;0,39;2,99;2,94;3,04;7,11;3,53;6,96;4,02;0,15;0,10;2,06;1,72
19;03:30;2,6;2,35;1,13;3,24;1,52;2,75;5,1;0,39;2,99;2,89;3,04;7,11;3,53;6,96;3,73;0,15;0,10;2,06;1,81
19;03:36;2,55;2,55;1,18;3,24;1,52;2,89;5,15;0,39;2,99;2,75;3,09;7,06;3,58;7,01;3,48;0,15;0,10;1,96;1,47
19;03:42;2,55;3,53;1,27;3,28;1,37;2,75;5,1;0,39;1,96;2,6;2,99;7,06;3,63;7,01;3,33;0,15;0,10;2,01;1,42
19;03:48;2,6;3,53;1,52;3,28;1,52;2,75;4,95;0,39;2,79;2,5;2,94;7,16;3,63;7,06;3,04;0,2;0,10;2,01;1,27
19;03:54;2,65;2,65;1,72;3,28;1,52;2,75;5,1;0,44;3,04;2,45;2,89;7,21;3,58;7,11;2,79;0,2;0,10;2,06;1,32
19;04:00;2,6;3,09;1,81;3,33;1,57;2,75;5;0,39;3,09;2,35;2,89;7,3;3,63;7,06;2,7;0,15;0,15;2,11;1,32
19;04:06;2,55;2,65;1,81;3,38;1,67;2,6;5,05;0,39;2,7;2,4;2,89;7,16;3,58;7,06;2,7;0,15;0,10;2,16;1,57
19;04:12;2,6;2,89;1,86;3,43;1,62;2,6;5,15;0,34;2,94;2,79;2,89;7,3;3,48;7,06;2,6;0,15;0,10;2,16;1,42
19;04:18;2,6;2,35;1,91;3,43;1,81;2,7;5,15;0,44;2,79;3,09;2,89;7,11;3,43;7,16;2,55;0,15;0,10;2,01;1,57
19;04:24;2,6;2,06;1,76;3,48;1,67;2,65;5,15;0,44;2,6;3,04;2,94;6,91;3,43;7,16;2,6;0,15;0,10;1,96;2,06
19;04:30;2,6;3,73;1,86;3,53;1,57;2,65;5,2;0,49;2,89;2,99;2,99;6,81;3,38;7,16;2,6;0,15;0,10;1,96;1,96
19;04:36;2,5;4,02;1,86;3,58;1,52;2,7;5,25;0,49;2,79;2,89;2,99;6,32;3,38;7,21;2,65;0,15;0,10;1,96;2,11
19;04:42;2,5;5,05;1,96;3,63;1,32;2,7;5,29;0,49;2,75;2,79;3,04;5,98;3,33;7,21;2,89;0,15;0,10;1,96;1,91
19;04:48;2,5;5,2;2,06;3,58;0,88;2,79;5,25;0,49;3,04;2,75;2,99;5,64;3,33;7,21;3,19;0,15;0,10;2,01;2,11
19;04:54;2,5;2,3;1,96;3,53;1,18;2,75;5,34;0,49;2,4;2,65;3,04;5,54;3,33;7,16;3,28;0,15;0,10;2,11;2,11
19;05:00;2,6;1,96;2,01;3,58;1,37;2,79;5,25;0,49;2,65;2,6;2,99;5,25;3,33;7,25;3,48;0,15;0,10;2,16;1,67
19;05:06;2,5;2,06;2,01;3,58;0,54;2,65;5,2;0,49;0,49;2,55;2,99;5,05;3,38;7,3;3,53;0,15;0,10;2,16;1,91
19;05:12;2,5;2,16;2,11;3,63;0,78;2,65;5,15;0,49;0,39;2,5;2,99;4,8;3,43;7,3;3,53;0,15;0,10;2,06;1,81
19;05:18;2,45;2,21;2,21;3,63;1,32;2,75;5,15;0,49;0,34;2,55;2,99;4,71;3,58;7,35;3,63;0,15;0,10;2,01;1,81
19;05:24;2,45;2,3;2,25;3,68;1,32;2,6;4,02;0,54;0,39;2,45;3,04;4,41;4,07;7,35;3,77;0,15;0,10;2,06;2,01
19;05:30;2,45;2,35;2,3;3,73;1,62;2,7;1,57;0,49;0,34;2,45;3,09;4,22;4,12;7,4;3,97;0,15;0,10;2,06;1,91
19;05:36;2,3;2,35;2,5;3,73;1,57;2,84;1,27;0,49;0,34;2,84;3,04;4,02;4,07;7,6;4,17;0,15;0,10;2,01;1,67
19;05:42;2,35;2,35;2,7;3,73;1,52;2,75;0,74;0,49;0,39;2,99;3,09;3,97;4,12;7,6;4,31;0,2;0,10;1,96;2,01
19;05:48;2,35;2,5;2,6;3,73;1,57;2,79;0,49;0,49;0,34;3,04;3,04;4,02;4,17;7,65;4,46;0,2;0,10;2,01;2,16
19;05:54;2,45;2,4;2,55;3,73;1,67;2,79;0,44;0,44;0,39;3,04;2,99;3,97;4,22;7,65;4,61;0,25;0,10;2,01;2,3
19;06:00;2,5;2,5;2,6;3,77;1,52;2,79;0,44;0,39;0,39;2,94;3,04;3,87;4,22;7,65;4,71;0,2;0,10;2,11;2,11
19;06:06;2,3;2,45;2,45;3,77;1,86;2,75;0,34;0,44;0,39;2,79;2,99;3,77;4,22;7,7;4,85;0,25;0,10;2,06;1,91
19;06:12;2,35;2,3;2,3;3,82;1,42;2,84;0,49;0,44;0,39;2,79;3,14;3,73;4,26;7,65;5;0,2;0,10;2,11;2,01
19;06:18;2,45;2,45;2,4;3,73;1,72;2,79;0,49;0,49;0,39;2,4;3,14;3,63;4,22;7,7;5,2;0,2;0,10;2,11;1,96
19;06:24;2,45;2,5;2,55;3,77;1,91;2,84;0,49;0,34;0,39;2,6;3,14;3,53;4,31;7,7;5,29;0,2;0,10;2,06;2,01
19;06:30;2,5;2,5;2,94;3,77;1,86;2,94;0,44;0,49;0,39;2,84;3,09;3,53;4,26;7,7;5,34;0,2;0,10;2,01;2,11
19;06:36;2,5;2,4;3,14;3,77;1,91;2,89;0,74;0,44;0,39;2,79;3,14;3,48;4,26;7,75;5,54;0,2;0,10;2,01;2,16
19;06:42;2,45;2,45;3,14;3,82;2,01;2,94;0,69;0,44;0,39;2,84;3,14;3,48;4,36;7,75;5,74;0,2;0,10;2,01;1,96
19;06:48;2,5;2,5;3,14;3,82;1,76;2,89;0,69;0,49;0,39;3,04;3,19;3,43;4,36;7,84;5,83;0,15;0,10;1,96;2,21
19;06:54;2,55;2,6;3,04;3,87;1,57;2,99;0,64;0,44;0,39;2,89;3,24;3,63;4,41;7,89;5,88;0,15;0,10;1,96;2,16
19;07:00;2,5;2,5;3,04;3,82;1,57;2,89;1,08;0,44;0,39;2,89;3,24;4,26;4,41;7,84;6,13;0,2;0,10;2,11;2,21
19;07:06;2,5;2,45;2,94;3,87;1,47;2,89;1,32;0,44;0,39;2,75;3,24;4,36;4,46;7,79;6,23;0,15;0,10;2,11;2,16
19;07:12;2,55;2,4;2,94;3,82;1,62;2,84;1,67;0,49;0,39;2,75;3,19;4,61;4,51;7,84;6,27;0,2;0,10;2,11;2,06
19;07:18;2,55;2,4;2,89;3,82;2,11;2,94;1,67;0,49;0,44;2,75;3,14;4,95;4,51;7,89;6,42;0,2;0,10;2,01;2,06
19;07:24;2,65;2,25;2,84;3,82;2,06;2,99;1,62;0,44;0,44;2,7;3,19;4,9;4,56;7,89;6,57;0,2;0,10;1,96;2,01
19;07:30;2,6;2,45;2,84;3,82;2,21;2,94;1,67;0,49;0,44;2,65;3,19;5;4,66;7,84;6,62;0,34;0,10;1,91;1,81
19;07:36;2,65;2,5;2,79;3,77;1,96;2,99;1,81;0,49;0,44;2,6;3,24;5,05;4,71;7,84;6,57;0,34;0,10;2,01;1,96
19;07:42;2,6;2,45;2,79;3,77;2,3;2,94;1,81;0,64;0,44;2,55;3,19;5,2;4,75;7,89;6,62;0,25;0,10;2,01;1,81
19;07:48;2,65;2,5;2,79;3,73;2,4;2,99;1,72;0,59;0,39;2,5;3,19;5,39;4,8;7,94;6,72;0,25;0,10;1,96;1,86
19;07:54;2,6;2,35;2,84;3,58;2,3;2,79;1,91;0,64;0,44;2,45;3,24;7,7;4,9;7,94;6,81;0,2;0,10;2,01;2,16
19;08:00;2,6;2,35;2,75;3,58;2,25;2,65;1,86;0,59;0,39;2,35;3,19;9,17;4,9;7,99;6,91;0,2;0,10;2,06;2,21
19;08:06;2,79;2,4;2,75;3,53;0,98;2,7;1,91;0,78;0,49;2,4;3,19;9,26;5,05;8,04;7,01;0,2;0,10;2,06;2,3
19;08:12;2,79;2,5;2,79;3,43;0,34;2,7;1,81;0,83;0,49;2,84;3,28;9,26;5,15;7,99;7,01;0,2;0,10;1,81;2,21
19;08:18;2,89;2,5;2,79;3,38;0,29;2,6;1,86;0,83;0,44;3,09;3,24;9,26;5,15;7,94;7,01;0,2;0,10;1,81;2,16
19;08:24;3,09;2,55;2,89;3,33;0,29;2,55;1,81;1,13;0,44;2,99;3,19;9,31;5,25;7,94;7,06;0,2;0,10;1,96;2,06
19;08:30;3,04;2,65;2,84;3,24;0,29;2,55;1,76;1,03;0,39;2,84;3,24;9,26;5,34;7,99;7,11;0,2;0,10;1,91;1,81
19;08:36;3,19;2,55;2,89;3,19;0,29;2,45;1,86;0,93;0,34;2,55;3,24;9,26;5,34;8,09;7,01;0,15;0,10;2,11;1,72
19;08:42;3,19;2,65;2,89;3,04;0,25;2,35;1,81;0,88;0,34;2,16;3,24;9,26;5,39;8,04;7,06;0,15;0,10;2,01;1,72
19;08:48;3,24;2,65;2,84;2,94;0,25;2,3;1,76;0,88;0,39;2,35;3,33;9,26;5,39;8,04;7,01;0,2;0,10;2,06;1,81
19;08:54;3,38;2,6;2,84;2,84;0,25;2,55;1,76;0,83;0,39;2,75;3,33;9,22;5,49;8,04;6,91;0,2;0,10;2,01;1,86
19;09:00;3,28;2,65;2,89;2,75;0,34;2,65;1,62;0,88;0,39;3,04;3,68;9,17;5,44;7,99;7,06;0,2;0,10;1,91;1,81
19;09:06;3,33;2,5;2,89;2,7;0,25;2,79;1,52;0,98;0,39;2,94;3,87;9,12;5,49;7,99;7,06;0,2;0,29;1,81;1,96
19;09:12;4,07;2,65;2,94;2,6;0,25;2,7;1,47;0,93;0,34;2,6;3,87;9,02;5,49;7,89;7,06;0,15;0,39;1,81;2,01
19;09:18;3,73;2,7;3,04;2,5;0,25;2,55;1,47;0,93;0,34;2,25;3,92;9,02;5,49;7,84;7,06;0,15;0,29;1,86;2,11
19;09:24;3,73;2,65;3,04;2,25;0,25;2,4;1,42;0,88;0,34;2,21;4,02;8,87;5,54;7,7;6,91;0,15;0,20;2,01;2,25
19;09:30;3,77;2,7;3,04;2,3;0,25;2,4;1,32;0,74;0,34;2,5;4,12;8,82;5,49;7,6;6,86;0,15;0,15;2,06;2,11
19;09:36;3,68;2,7;2,99;2,45;0,25;2,6;1,18;0,74;0,34;2,89;3,58;8,73;5,44;7,55;6,76;0,15;0,15;2,11;2,01
19;09:42;3,73;2,75;2,99;2,65;0,25;2,75;1,23;0,64;0,34;2,89;3,53;8,58;5,44;7,55;6,91;0,15;0,10;2,06;2,01
19;09:48;3,58;2,5;2,94;2,79;0,49;2,84;1,18;0,69;0,34;2,5;3,53;8,48;5,34;7,45;6,86;0,15;0,10;2,16;1,76
19;09:54;3,53;2,45;2,94;2,6;1,57;2,75;1,18;0,74;0,29;2,11;3,53;8,43;5,34;7,25;6,72;0,1;0,10;2,11;1,72
19;10:00;3,38;2,4;2,84;2,55;1,52;2,65;1,08;0,64;0,29;2,21;3,63;8,43;5,25;7,21;6,62;0,1;0,10;1,91;1,81
19;10:06;3,43;2,45;2,84;2,35;1,52;2,65;1,03;0,54;0,29;2,45;3,63;8,28;5,2;7,25;6,52;0,1;0,10;1,86;1,91
19;10:12;2,94;2,45;2,79;2,25;1,62;2,55;1,08;0,54;0,29;2,7;3,58;8,14;5,15;7,16;6,47;0,1;0,10;1,76;1,72
19;10:18;2,55;2,35;2,7;2,45;1,76;2,45;1,03;0,54;0,29;2,79;3,58;8,19;5,1;7,06;6,37;0,1;0,10;1,86;1,86
19;10:24;2,55;2,4;2,6;2,55;1,72;2,4;0,93;0,54;0,49;2,55;3,53;8,09;5,05;7,01;6,32;0,1;0,10;2,06;1,91
19;10:30;2,7;2,35;2,65;2,7;1,72;2,4;0,93;0,54;0,49;2,25;3,43;8,09;5;6,91;6,37;0,1;0,10;2,16;1,81
19;10:36;2,84;2,55;2,45;2,65;1,52;2,4;0,88;0,49;0,49;2,16;3,33;8,04;5,05;6,96;6,37;0,1;0,10;2,11;1,76
19;10:42;3,04;2,6;2,35;2,4;1,62;2,21;0,83;0,54;0,39;2,35;3,33;8,04;5,05;6,76;6,32;0,1;0,10;2,06;1,67
19;10:48;3,24;2,75;2,35;2,25;1,52;2,5;0,83;0,44;0,39;2,4;3,38;8,09;5;6,62;6,18;0,1;0,15;2,16;1,67
19;10:54;3,33;2,75;2,45;2,4;1,37;2,75;0,74;0,44;0,54;2,65;3,28;8,09;4,95;6,62;6,13;0,1;0,10;1,91;1,62
19;11:00;3,53;2,55;2,5;2,5;1,27;2,75;0,74;0,39;0,49;2,7;3,33;7,94;4,9;6,52;6,23;0,1;0,10;1,86;1,57
19;11:06;3,48;2,7;2,5;2,55;1,27;2,65;0,74;0,39;0,44;2,75;3,33;7,99;4,85;6,52;6,23;0,1;0,10;1,81;1,57
19;11:12;3,73;2,7;2,55;2,65;1,18;2,4;0,69;0,34;0,39;2,45;3,24;7,94;4,95;6,47;6,18;0,1;0,10;1,72;1,32
19;11:18;3,68;2,55;2,4;2,75;1,13;2,4;0,69;0,34;0,39;2,16;3,19;7,84;4,95;6,52;6,13;0,1;0,10;2,01;1,37
19;11:24;3,58;2,4;2,4;2,55;1,13;2,5;0,69;0,34;0,39;2,16;3,19;7,89;5,05;6,42;6,18;0,1;0,10;1,86;1,47
19;11:30;3,63;2,6;2,55;2,25;1,13;2,6;0,64;0,34;0,39;2,3;3,09;7,79;5;6,23;6,23;0,1;0,10;1,91;1,37
19;11:36;3,68;2,35;2,45;2,35;0,93;2,75;0,59;0,34;0,39;2,4;3,04;7,75;4,95;6,23;6,32;0,1;0,10;1,86;1,27
19;11:42;3,82;2,35;2,45;2,45;1,08;2,5;0,54;0,34;0,39;2,5;2,94;7,7;4,9;6,27;6,27;0,1;0,15;1,86;1,18
19;11:48;3,77;2,3;2,45;2,55;1,23;2,3;0,49;0,34;0,49;2,6;2,89;7,79;4,9;6,37;6,27;0,1;0,10;1,72;1,08
19;11:54;3,68;2,55;2,35;2,6;1,42;2,5;0,44;0,34;0,44;2,6;2,84;7,84;4,9;6,18;6,27;0,1;0,10;1,72;1,13
19;12:00;3,73;2,6;2,25;2,75;1,32;2,5;0,44;0,34;0,49;2,65;2,84;7,79;4,85;6,13;6,37;0,1;0,10;1,47;0,93
19;12:06;3,73;2,75;2,3;2,75;1,08;2,65;0,44;0,34;0,54;2,7;2,79;7,7;4,8;6,18;6,42;0,1;0,10;1,67;0,93
19;12:12;3,68;2,65;2,45;2,65;0,93;2,55;0,49;0,29;0,54;2,7;2,75;7,7;4,75;6,18;6,42;0,1;0,10;1,57;0,98
19;12:18;3,48;2,7;2,35;2,4;0,93;2,7;0,49;0,29;0,34;2,75;2,79;7,7;4,8;6,03;6,42;0,1;0,10;1,52;0,88
19;12:24;3,63;2,5;2,3;2,3;0,93;2,65;0,44;0,29;0,39;2,55;2,75;7,55;4,75;5,83;6,47;0,1;0,10;1,37;0,83
19;12:30;3,68;2,45;2,3;2,4;1,08;2,75;0,44;0,29;0,39;2,16;2,79;7,6;4,75;5,88;6,42;0,1;0,10;1,18;0,69
19;12:36;3,63;2,6;2,4;2,3;0,98;2,7;0,39;0,29;0,34;2,16;2,79;7,55;4,71;5,88;6,27;0,1;0,10;1,08;0,74
19;12:42;3,68;2,45;2,3;2,5;0,93;2,65;0,39;0,29;0,39;2,25;2,84;7,6;4,61;5,78;6,37;0,1;0,10;1,23;0,88
19;12:48;3,73;2,6;2,21;2,5;0,93;2,65;0,39;0,29;0,39;2,35;2,65;7,55;4,56;5,54;6,57;0,15;0,10;1,08;0,78
19;12:54;3,68;2,45;2,3;2,65;0,98;2,65;0,44;0,29;0,44;2,45;2,65;7,55;4,56;5,49;6,67;0,15;0,10;1,08;0,83
19;13:00;3,48;2,4;2,21;2,75;0,88;2,65;0,44;0,29;0,44;2,5;2,55;7,4;4,56;5,59;6,76;0,29;0,10;1,08;0,78
19;13:06;3,48;2,25;2,3;2,84;0,74;2,55;0,44;0,29;0,39;2,45;2,65;7,4;4,51;5,59;6,67;0,69;0,10;1,08;0,74
19;13:12;3,58;2,55;2,25;2,35;0,83;2,6;0,44;0,25;0,44;2,55;2,6;7,45;4,46;5,69;6,62;0,69;0,10;1,08;0,74
19;13:18;3,43;2,75;2,21;2,3;0,74;2,65;0,44;0,25;0,54;2,55;2,55;7,5;4,56;5,74;6,67;0,59;0,10;1,03;0,78
19;13:24;3,63;2,7;2,16;2,5;0,74;2,65;0,44;0,25;0,54;2,5;2,6;7,55;4,51;5,59;6,57;0,59;0,10;0,98;0,74
19;13:30;3,63;2,5;2,21;2,6;0,93;2,65;0,34;0,25;5,15;2,55;2,55;7,65;4,51;5,54;6,47;0,49;0,10;0,93;0,64
19;13:36;3,63;2,6;2,21;2,7;0,83;2,5;0,34;0,25;5,15;2,6;2,6;7,55;4,51;5,39;6,52;0,54;0,10;0,93;0,64
19;13:42;3,63;2,55;2,06;2,65;0,69;2,6;0,34;0,25;4,75;2,6;2,6;7,6;4,46;5,29;6,67;0,59;0,10;1,03;0,64
19;13:48;3,58;2,35;1,52;2,3;0,64;2,55;0,34;0,25;4,36;2,6;2,5;7,6;4,41;5,29;6,81;0,54;0,10;1,03;0,54
19;13:54;3,53;2,4;1,57;2,4;0,54;2,6;0,34;0,25;4,12;2,65;2,45;7,55;4,46;5,39;6,86;0,54;0,10;1,08;0,69
19;14:00;3,68;2,35;1,32;2,55;0,44;2,6;0,39;0,25;3,87;2,6;2,3;7,45;4,36;5,34;6,86;0,59;0,10;1,37;0,54
19;14:06;3,68;2,55;1,13;2,7;0,34;2,6;0,39;0,25;3,63;2,6;2,75;7,4;4,36;5,2;6,81;0,59;0,10;1,42;0,49
19;14:12;3,73;2,5;1,27;2,79;0,34;2,6;0,39;0,25;3,33;2,55;2,84;7,3;4,36;5,25;6,91;0,54;0,10;1,47;0,49
19;14:18;3,63;2,7;1,37;2,5;0,39;2,55;0,39;0,25;3,09;2,5;2,84;7,4;4,36;5,2;6,91;0,59;0,10;1,62;0,49
19;14:24;3,73;2,84;1,08;5,05;0,34;2,6;0,39;0,25;2,94;2,5;2,79;7,3;4,41;5,25;7,01;0,59;0,49;1,67;0,54
19;14:30;3,77;2,7;0,93;2,7;0,29;2,55;0,39;0,25;2,89;2,5;2,75;7,21;4,51;5,2;7,06;0,59;0,49;1,86;0,59
19;14:36;3,68;2,65;0,98;2,11;0,29;2,6;0,39;0,25;2,89;2,45;2,75;7,4;4,46;5,29;7,06;0,59;0,49;1,76;0,64
19;14:42;3,58;2,84;0,98;2,16;0,29;2,6;0,34;0,25;2,84;2,4;2,7;7,3;4,46;5,34;6,96;0,64;0,54;1,67;0,49
19;14:48;3,68;2,6;0,88;2,25;0,25;2,6;0,34;0,25;2,75;2,45;2,7;7,4;4,46;5,25;7,06;0,64;0,54;1,72;0,54
19;14:54;3,68;2,6;1,08;2,55;0,25;2,55;0,34;0,25;2,65;2,45;2,7;7,45;4,46;5,29;7,11;0,54;0,49;1,86;0,49
19;15:00;3,58;2,45;1,37;2,94;0,25;2,6;0,29;0,25;2,7;2,5;2,5;7,5;4,36;5,29;7,06;0,54;0,49;1,67;0,83
19;15:06;3,58;2,3;1,47;3,04;0,25;2,6;0,29;0,25;2,7;2,55;2,4;7,5;4,36;5,2;7,11;0,54;0,49;1,72;0,59
